Quote,Author,Source URL
"
There are many people in the world who really don't understand-or say they don't-what is the great issue between the free world and the Communist world. Let them come to Berlin!

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
There is always inequality in life. Some men are killed in a war and some men are wounded and some men never leave the country. Life is unfair.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The world knows that America will never start a war. This generation of Americans has had enough of war and hate... we want to build a world of peace where the weak are secure and the strong are just.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
It might be said now that I have the best of both worlds. A Harvard education and a Yale degree.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Now we have a problem in making our power credible, and Vietnam is the place.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I'm an idealist without illusions.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Do you realize the responsibility I carry? I'm the only person standing between Richard Nixon and the White House.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The tax on capital gains directly affects investment decisions, the mobility and flow of risk capital... the ease or difficulty experienced by new ventures in obtaining capital, and thereby the strength and potential for growth in the economy.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The very word 'secrecy' is repugnant in a free and open society; and we are as a people inherently and historically opposed to secret societies, to secret oaths, and to secret proceedings.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
If art is to nourish the roots of our culture, society must set the artist free to follow his vision wherever it takes him.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The pay is good and I can walk to work.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Let the word go forth from this time and place, to friend and foe alike, that the torch has been passed to a new generation of Americans - born in this century, tempered by war, disciplined by a hard and bitter peace.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Politics is like football; if you see daylight, go through the hole.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
We cannot expect that all nations will adopt like systems, for conformity is the jailer of freedom and the enemy of growth.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
A nation which has forgotten the quality of courage which in the past has been brought to public life is not as likely to insist upon or regard that quality in its chosen leaders today - and in fact we have forgotten.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
A young man who does not have what it takes to perform military service is not likely to have what it takes to make a living. Today's military rejects include tomorrow's hard-core unemployed.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The courage of life is often a less dramatic spectacle than the courage of a final moment; but it is no less a magnificent mixture of triumph and tragedy.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
We believe that if men have the talent to invent new machines that put men out of work, they have the talent to put those men back to work.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Why should man's first flight to the moon be a matter of national competition? Why should the United States and the Soviet Union, in preparing for such expeditions, become involved in immense duplications of research, construction and expenditure?

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I look forward to a great future for America - a future in which our country will match its military strength with our moral restraint, its wealth with our wisdom, its power with our purpose.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Modern cynics and skeptics... see no harm in paying those to whom they entrust the minds of their children a smaller wage than is paid to those to whom they entrust the care of their plumbing.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
We would like to live as we once lived, but history will not permit it.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Sure it's a big job; but I don't know anyone who can do it better than I can.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
We are not afraid to entrust the American people with unpleasant facts, foreign ideas, alien philosophies, and competitive values. For a nation that is afraid to let its people judge the truth and falsehood in an open market is a nation that is afraid of its people.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
No one has been barred on account of his race from fighting or dying for America, there are no white or colored signs on the foxholes or graveyards of battle.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I hope that no American will waste his franchise and throw away his vote by voting either for me or against me solely on account of my religious affiliation. It is not relevant.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
When we got into office, the thing that surprised me most was to find that things were just as bad as we'd been saying they were.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Khrushchev reminds me of the tiger hunter who has picked a place on the wall to hang the tiger's skin long before he has caught the tiger. This tiger has other ideas.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The United States has to move very fast to even stand still.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I believe in a president whose religious views are his own private affair, neither imposed by him upon the nation or imposed by the nation upon him as a condition to holding that office.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
We prefer world law in the age of self-determination to world war in the age of mass extermination.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The human mind is our fundamental resource.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
My brother Bob doesn't want to be in government - he promised Dad he'd go straight.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
In a very real sense, it will not be one man going to the moon it will be an entire nation. For all of us must work to put him there.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I'm always rather nervous about how you talk about women who are active in politics, whether they want to be talked about as women or as politicians.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The basic problems facing the world today are not susceptible to a military solution.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
The path we have chosen for the present is full of hazards, as all paths are. The cost of freedom is always high, but Americans have always paid it. And one path we shall never choose, and that is the path of surrender, or submission.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I don't think the intelligence reports are all that hot. Some days I get more out of the New York Times.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I am not the Catholic candidate for President. I am the Democratic Party's candidate for President, who happens also to be a Catholic.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I think 'Hail to the Chief' has a nice ring to it.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I am the Democratic Party's candidate for president who happens also to be a Catholic. I do not speak for my church on public matters - and the church does not speak for me.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I am sorry to say that there is too much point to the wisecrack that life is extinct on other planets because their scientists were more advanced than ours.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
Unconditional war can no longer lead to unconditional victory. It can no longer serve to settle disputes... can no longer be of concern to great powers alone.

",John F. Kennedy,https://www.brainyquote.com/authors/john-f-kennedy-quotes_2
"
I love you the more in that I believe you had liked me for my own sake and for nothing else.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
A thing of beauty is a joy forever: its loveliness increases; it will never pass into nothingness.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Heard melodies are sweet, but those unheard are sweeter.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
'Beauty is truth, truth beauty,' - that is all ye know on earth, and all ye need to know.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Nothing ever becomes real till it is experienced.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
I am certain of nothing but the holiness of the heart's affections, and the truth of imagination.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Scenery is fine - but human nature is finer.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Now a soft kiss - Aye, by that kiss, I vow an endless bliss.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
The poetry of the earth is never dead.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Love is my religion - I could die for it.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Philosophy will clip an angel's wings.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
My imagination is a monastery and I am its monk.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
There is nothing stable in the world; uproar's your only music.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
The excellency of every art is its intensity, capable of making all disagreeable evaporate.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
You are always new, the last of your kisses was ever the sweetest.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Poetry should surprise by a fine excess and not by singularity, it should strike the reader as a wording of his own highest thoughts, and appear almost a remembrance.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Much have I traveled in the realms of gold, and many goodly states and kingdoms seen.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
What the imagination seizes as beauty must be truth.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
I would sooner fail than not be among the greatest.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
The only means of strengthening one's intellect is to make up one's mind about nothing, to let the mind be a thoroughfare for all thoughts.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
It appears to me that almost any man may like the spider spin from his own inwards his own airy citadel.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
With a great poet the sense of Beauty overcomes every other consideration, or rather obliterates all consideration.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Land and sea, weakness and decline are great separators, but death is the great divorcer for ever.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
I have two luxuries to brood over in my walks, your loveliness and the hour of my death. O that I could have possession of them both in the same minute.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
There is not a fiercer hell than the failure in a great object.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Here lies one whose name was writ in water.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
I will give you a definition of a proud man: he is a man who has neither vanity nor wisdom one filled with hatreds cannot be vain, neither can he be wise.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
I have been astonished that men could die martyrs for religion - I have shuddered at it. I shudder no more - I could be martyred for my religion - Love is my religion - I could die for that.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Though a quarrel in the streets is a thing to be hated, the energies displayed in it are fine; the commonest man shows a grace in his quarrel.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
I am in that temper that if I were under water I would scarcely kick to come to the top.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Do you not see how necessary a world of pains and troubles is to school an intelligence and make it a soul?

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
You speak of Lord Byron and me; there is this great difference between us. He describes what he sees I describe what I imagine. Mine is the hardest task.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Poetry should... should strike the reader as a wording of his own highest thoughts, and appear almost a remembrance.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Praise or blame has but a momentary effect on the man whose love of beauty in the abstract makes him a severe critic on his own works.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
He ne'er is crowned with immortality Who fears to follow where airy voices lead.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
There is an electric fire in human nature tending to purify - so that among these human creatures there is continually some birth of new heroism. The pity is that we must wonder at it, as we should at finding a pearl in rubbish.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
Poetry should be great and unobtrusive, a thing which enters into one's soul, and does not startle it or amaze it with itself, but with its subject.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
The Public - a thing I cannot help looking upon as an enemy, and which I cannot address without feelings of hostility.

",John Keats,https://www.brainyquote.com/authors/john-keats-quotes
"
I don't think we need more gun control laws.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Sometimes the majority just means all the fools are on the same side.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Well, I have great respect for Senator Hirono.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Our country was founded by geniuses, but it's being run by idiots.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
A good lawyer is going to try to protect her client.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Power does not change you, it unmasks you.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
The Democratic position seems to be everything is going to be free. Free education. Free health care. Free housing. Free love. Free kittens, I don't know.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I trust Russia and China and Iran and North Korea like I trust a Jussie Smollett police report.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
My Democratic friends just can't accept the fact that the American people chose Donald Trump to be president - it's called democracy. My advice to them, and I say this gently: Fill out a 'Hurt Feelings Report' and let's move on.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
With all due respect, I am against dumb.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I think we need more idiot control.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Part of the problem is there are people in Washington, D.C. in positions of power to whom the border is just a nuisance, and I think some of them believe that illegal immigration is a moral good. It is not. It undermines legal immigration.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Just because you've seen 'My Cousin Vinny' doesn't qualify you to be a federal judge.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
The highest grade I've taught is the 11th grade, and the youngest I've taught is the 4th grade.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I don't want to impugn the motives of my colleagues, but my attitude is, speaking just for me, you either believe in border security or you don't.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
If people lose faith in their government, the result is the same whether or not the loss of confidence is justified.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Let me state the obvious. Illegal immigration is illegal, duh.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
The Bill of Rights is not an a la carte menu.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I think the FBI is the premier law enforcement agency in all of human history.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I'm interested in two things. I'm interested in truth and I'm interested in fairness.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
You know people talk about federal money as if it falls from heaven. You know we thank heaven for it, but it came out of people's pockets - and I've driven all over Washington, D.C., I cannot find the money tree.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Beto's copy of the Bill of Rights goes from one to three. Mine includes the Second Amendment. But there are a whole host of people here in Washington... they would be happy to confiscate America's guns. And if you don't believe that, then you probably also still believe in Bigfoot.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
As a member of the Senate Judiciary Committee, I'm concerned about the recklessness of public policy that endangers people's lives, especially in minority communities, where crime often is such a scourge.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I don't know a country in the world that doesn't have borders and doesn't want to know who is coming into their country.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I don't like traffic cameras. In fact, I hate them. But that doesn't mean I can break the speed limit and run red lights to get to a New Orleans Saints game.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
The Second Amendment is just as important as all the other Amendments.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I bet taxpayers remember providing more than $812 billion to Citigroup and Bank of America, two Wall Street banks, in 2009 to bail them out during the 2008 financial crisis. Taxpayers remember that generosity; big banks evidently don't.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
The Iranians have shot down drones. They tried to destroy the Saudi oil fields. They tried to storm our embassy. So, when my Democratic friends say we need appeasement, well appeasement hasn't worked. And I think that we've learned, with respect to Iran, that weakness invites the wolves.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
In theory, the MSRB is supposed to protect the public interest, investors, and state and local governments. In practice, the MSRB membership structure is more shaded toward protecting the financial professionals who broker the deals.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
If you believe that tax policy has nothing to do with the economy, then you're pretty much like a rock, only dumber.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Our rights are not absolute. Our rights can be curtailed in the interest of public safety.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Anyone who's looked into a newborn's innocent eyes should realize how incredible it is to be blessed with a new life.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I think, under President Obama, who was a really bright guy - I didn't agree with a lot of his politics - but we got to the point internationally where our friends didn't trust us. They were confused. And our enemies didn't quite respect us.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
There is a group of people that I think in good faith honestly believe that further curtailing our Second Amendment rights will enhance public safety. But there's another group that just hates the Second Amendment.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I try to speak plainly so that my constituents who don't follow the nuances of government like I do, because they're too busy earning a real living, can understand the issues before me. None of this stuff is brain surgery.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Perception often lags behind reality, and I can say from experience that the vast majority of public officials in Louisiana are much better than our reputation holds us to be.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Jurisdictions across the U.S. are snapping up algorithms as tools to help judges make bail and bond decisions. They're being sold as race- and gender-neutral assessments that allow judges to use science in determining whether someone will behave if released from jail pending trial.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
When you look at how much we spend on social programs in our country, it separates us from a lot of countries. In our country, if you're hungry, we'll feed you. If you're homeless, we'll house you. If you're too poor to be sick, we'll pay for your doctor. But all of that comes at a cost.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
When you meet with someone and you try to assess whether they're telling you the truth or not, there's several things you can do. You judge demeanor and credibility. You look at corroboration.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I would rather drink weedkiller than support Obamacare.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I happen to believe there is evil in the world.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Ninety-nine percent of the men and women of the FBI... are just professionals. I don't want Americans, if an FBI agent knocks on their door, to have to be worried about well, is he a Democrat or a Republican? He's an FBI agent.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I believe that the primary role of the government is to protect people and not run their lives. You used to be able to believe that in the Democratic Party.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
American taxpayers have been generous to Louisiana in the aftermath of Hurricanes Katrina and Rita.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Too many people treat parenting like it's the 20th item on their to-do list.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Taxpayers have long memories, especially when it comes to how their hard-earned money is spent.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Wall Street apparently takes and then forgets, and then comes after the guns of law-abiding American citizens and small businesses.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
This is America. You're entitled to believe what you want.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
The federal election statutes are primarily meant to be civil. That doesn't mean that you can't have a criminal violation of the FEC provisions, but that's just my personal opinion.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I mean Facebook is no longer a company, it's a country. 2 billion users. It can influence what we think, what we believe, how we vote, what we buy, even how we feel.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Here's what I believe, I think the FBI is the premier law enforcement agency in the history of the world but i think there was some bad apples over there.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
There's some jerks. There's some big egos. There are a few that think they're one of the Founding Fathers... in both parties.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I filed the MSRB Reform Act, along with Sens. Elizabeth Warren and Doug Jones, because the board that oversees the muni-bond market is too secretive and too incestuous. Its membership shares the same DNA. That means the rulebook for municipal bonds is in the hands of a board that resembles a revolving door of longtime industry confederates.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Some of my colleagues argue that by further curtailing our Second Amendment rights, they can enhance public safety. Fine, the burden of proof is on them.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I would remind you the lesser of two socialists is still a socialist.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
One way to stop illegal immigration is a border wall.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
You're morally tainted if you don't treat both the accuser and the accused with fairness and with respect, and with due process.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
My mind doesn't work, my memories don't work like a computer file where I can just retrieve them and, boy, there it is. My mind is selective in terms of memories. When I try to think back to college or high school, there are gaps. I try to fill them in. But I can't tell you it's always the truth.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
Everybody who makes any kind of policy needs to substitute teach. But you've got to be a real teacher. You can't just go to a couple of classes with the regular teacher there. It is an incredibly hard job.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
I think the American people, with some justification, think that most politicians live in la-la land.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes
"
People see things differently and remember things differently. It's why if somebody robs a liquor store and there are four witnesses they'll often disagree.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Obamacare sucks, it can't be fixed.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
There are some members of the House leadership whose only mission in life is to demonize the president.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Algorithms diminish public safety in this country. They ask us to pretend that lengthy arrest records and violent crimes don't matter. They ask police to scoop up the bad guys only for the courts to immediately release them. They turn us into a bad joke.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I like policy - call me a nerd.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I've always appreciated a turn of phrase.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
What I think we need to do is pass a bill that says number one, you own your data. Number two, you can license it to Facebook but the licensing has to be knowing, it has to be willful.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Teachers are expected to be teachers, psychiatrists, nurses, sociologists, psychologists, surrogate moms or dads, as the case may be.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Look, the American people are smart.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
The FBI should not be a political body.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
You're innocent until proven guilty.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Nobody's indispensable.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Louisiana's spicy, colorful politics have saddled our state with a reputation for tolerating lax ethical standards in government.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Most of us believe, or should believe, that every child can learn, given the opportunity, but try substitute teaching just once and you will see firsthand the socioeconomic issues that distract our kids from taking advantage of that opportunity.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I looked the people of Louisiana in the eye and told them exactly what I thought in terms that normal people use.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Transparency at the MSRB is dubious with data downloads too costly for all but the Vanguards of the world.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I like policy. It's why I decided to enter government. The other thing I like about government - you have good days, you have bad days, but you never have a boring day, and that's important to me.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
The NICS database has holes big enough to drive a Mack truck through.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I supported Donald Trump.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
It's been my experience in politics that you can try and plan it out: 'I'm going to hit the three ball which will hit the eight ball.' You've just got to go run and try to do everything right. And then have a little luck.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
We also cannot allow Wall Street banks to rewrite the Second Amendment just because they're too big to fail.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I don't think anybody in America ought to be scared.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I don't think President Trump is a racist.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
All impeachments, I guess, are political.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Due process should matter.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I do not believe we will have a war with Iran.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I don't like to be bored.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I read a lot. I enjoy reading a lot.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Treat your children like the blessings they are or don't have them at all.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
As a country, we can't teach kids how to read and write when we got 18 years to do it. And that's - that's a disgrace.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I'm not interested in more political or cultural combat.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I love being in the United States Senate.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I just think you ought to talk straight with your people.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I have a reputation for taking on governors a lot more powerful than me.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Do FBI Agents and FBI directors have political beliefs? Sure they do. But they're not supposed to act on them.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
The problem with EMMA is that it is cost prohibitive for the small investors who were supposed to benefit from the new transparency.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Sometimes I'll jot a clever turn of phrase down. Sometimes I'll just remember it.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
I try to speak in a way that people can understand.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
Life is precious.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
The truth of the matter is that Iran is a cancer.

",John Kennedy,https://www.brainyquote.com/authors/john-kennedy-quotes_2
"
We must let go of the life we have planned, so as to accept the one that is waiting for us.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Find a place inside where there's joy, and the joy will burn out the pain.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Follow your bliss and the universe will open doors where there were only walls.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
The privilege of a lifetime is being who you are.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
"
Participate joyfully in the sorrows of the world. We cannot cure the world of sorrows, but we can choose to live in joy.

",Joseph Campbell,https://www.brainyquote.com/authors/joseph-campbell-quotes
